32.0067,61.9984,27.8164,47.8667,92.7399,41.5593,0.2868,0.5154,0.3306
44.2882,71.9192,48.0297,65.2051,98.3333,71.5900,2.4545,19.0909,0.9091
44.9329,69.9398,52.5255,66.4903,95.8188,78.7882,1.8182,18.1818,0.0000
46.8575,65.6566,51.8277,70.2863,98.4848,77.7416,0.0000,0.0000,0.0000
50.1842,72.7273,61.6124,74.3672,100.0000,92.4185,1.8182,18.1818,0.0000
49.7826,70.8792,59.2593,73.7648,97.2280,88.8889,1.8182,18.1818,0.0000
51.5130,66.6667,66.6667,77.2694,100.0000,100.0000,0.0000,0.0000,0.0000
52.5189,72.7273,59.4697,77.8692,100.0000,89.2045,1.8182,18.1818,0.0000
