35.2713,73.8641,29.0471,48.2087,90.1876,42.5827,9.3966,41.2170,1.9760
56.5241,83.7963,62.6984,68.7255,97.9167,77.3810,32.1212,55.5556,33.3333
52.2827,85.6061,55.6748,67.1798,97.2222,75.1789,22.4883,62.3737,16.6667
56.6189,84.9327,62.2130,69.5647,98.6111,86.9559,30.7273,57.5758,12.7273
55.6496,83.2612,64.2264,74.9030,100.0000,89.6296,17.1429,49.7835,13.4199
58.2928,78.2828,71.5335,78.8029,100.0000,98.9669,17.2727,34.8485,16.6667
59.4474,83.3333,63.6823,76.9673,100.0000,90.9780,24.4077,50.0000,9.0909
55.3529,81.1448,70.0359,75.7061,100.0000,95.9629,14.6465,43.4343,18.1818
