36.7150,75.5732,30.5807,45.6659,89.3939,40.5941,18.8130,47.9318,10.5538
50.8900,87.7104,47.8118,63.4361,100.0000,64.0837,25.7980,63.1313,15.2681
53.8934,90.8369,50.8576,67.6214,100.0000,71.4329,26.4374,72.5108,9.7070
56.8040,83.0303,65.6566,74.1151,100.0000,90.1515,22.1818,49.0909,16.6667
59.7162,85.3535,68.7466,77.6004,100.0000,88.9785,23.9478,56.0606,28.2828
62.1330,94.9056,71.6258,76.9794,99.9341,89.7619,32.4400,84.8485,35.3535
58.3260,87.1392,70.3261,76.6733,99.4589,96.2121,21.6313,62.5000,18.5540
56.6795,76.5079,69.7400,77.8418,100.0000,98.5493,14.3550,29.5238,12.1212
