48.6328,85.1631,47.1706,50.0762,90.2447,46.5135,45.7460,75.0000,48.4848
62.3655,91.5357,70.3505,63.7932,97.5309,72.1925,59.5101,79.5455,66.6667
67.3360,93.1818,74.6622,71.2490,100.0000,81.1852,59.5101,79.5455,61.6162
70.8984,98.3165,80.4883,73.5728,100.0000,87.3991,65.5497,94.9495,66.6667
69.1738,98.3165,77.1296,72.7060,100.0000,84.8864,62.1094,94.9495,61.6162
71.9684,98.3165,76.8972,75.2319,100.0000,84.0786,65.4413,94.9495,62.5344
76.1225,98.3165,87.2054,79.9111,100.0000,100.0000,68.5455,94.9495,61.6162
72.0363,100.0000,77.9570,74.3311,100.0000,83.6022,67.4466,100.0000,66.6667
