30.5667,58.9077,22.7334,43.2931,80.0460,33.7155,5.1139,16.6310,0.7692
51.2919,74.1453,59.2663,71.2428,98.4848,82.6705,11.3900,25.4662,12.4579
52.8729,77.7778,62.0878,70.8227,100.0000,81.8763,16.9733,33.3333,22.5108
49.3845,74.0741,61.0338,69.6281,100.0000,87.6786,8.8973,22.2222,7.7441
47.7011,70.3896,50.0659,69.5930,98.9177,75.0988,3.9174,13.3333,0.0000
52.0765,77.0477,55.3371,72.2844,98.7750,81.5068,11.6606,33.5931,2.9977
52.5249,75.2151,59.9541,70.7267,99.1862,77.8100,16.1212,27.2727,24.2424
59.3023,77.7778,69.3898,76.3777,100.0000,87.4180,25.1515,33.3333,33.3333
